run_name,model_name,source_model,target_model,checkpoint_path,eval_type,corruption_name,severity,attack_type,attack_norm,epsilon,steps,num_samples,loss,clean_accuracy,adversarial_accuracy,feature_path,sample_path
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,zoom_blur,1,,,,,10000,1.228045,0.629400,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,zoom_blur,2,,,,,10000,1.318805,0.605700,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,zoom_blur,3,,,,,10000,1.458291,0.578700,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,zoom_blur,4,,,,,10000,1.582407,0.552400,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,zoom_blur,5,,,,,10000,1.776466,0.515900,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,snow,1,,,,,10000,0.992022,0.698300,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,snow,2,,,,,10000,1.398058,0.609800,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,snow,3,,,,,10000,1.276887,0.625600,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,snow,4,,,,,10000,1.413666,0.597300,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,snow,5,,,,,10000,1.535887,0.569700,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,frost,1,,,,,10000,0.950083,0.700200,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,frost,2,,,,,10000,1.117088,0.653300,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,frost,3,,,,,10000,1.417094,0.571200,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,frost,4,,,,,10000,1.451116,0.566200,,,
student_distill_from_clean_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_clean_teacher.pth,cifar10c,frost,5,,,,,10000,1.854148,0.476600,,,
