run_name,model_name,source_model,target_model,checkpoint_path,eval_type,corruption_name,severity,attack_type,attack_norm,epsilon,steps,num_samples,loss,clean_accuracy,adversarial_accuracy,feature_path,sample_path
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,motion_blur,5,,,,,10000,1.745960,0.498500,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,zoom_blur,1,,,,,10000,1.136897,0.648000,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,zoom_blur,2,,,,,10000,1.242277,0.625700,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,zoom_blur,3,,,,,10000,1.381968,0.591000,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,zoom_blur,4,,,,,10000,1.520400,0.561200,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,zoom_blur,5,,,,,10000,1.723754,0.521500,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,snow,1,,,,,10000,1.010534,0.690800,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,snow,2,,,,,10000,1.496687,0.585300,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,snow,3,,,,,10000,1.305078,0.617400,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,snow,4,,,,,10000,1.419595,0.590000,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,snow,5,,,,,10000,1.608832,0.556200,,,
