run_name,model_name,source_model,target_model,checkpoint_path,eval_type,corruption_name,severity,attack_type,attack_norm,epsilon,steps,num_samples,loss,clean_accuracy,adversarial_accuracy,feature_path,sample_path
transfer_augmix_teacher_to_augmix_student,cnn,resnet,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,transfer,,,pgd,linf,0.01568627450980392,20,10000,1.116717,0.733400,0.654000,,artifacts/robustness/transfer_augmix_teacher_to_augmix_student_transfer_linf_samples.pt
