run_name,model_name,source_model,target_model,checkpoint_path,eval_type,corruption_name,severity,attack_type,attack_norm,epsilon,steps,num_samples,loss,clean_accuracy,adversarial_accuracy,feature_path,sample_path
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,zoom_blur,3,,,,,10000,0.485372,0.842000,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,zoom_blur,4,,,,,10000,0.571136,0.815500,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,zoom_blur,5,,,,,10000,0.726684,0.772600,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,snow,1,,,,,10000,0.408896,0.864400,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,snow,2,,,,,10000,0.695699,0.780100,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,snow,3,,,,,10000,0.639161,0.789700,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,snow,4,,,,,10000,0.761283,0.756900,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,snow,5,,,,,10000,0.927368,0.722900,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,frost,1,,,,,10000,0.410467,0.865200,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,frost,2,,,,,10000,0.562961,0.821000,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,frost,3,,,,,10000,0.852903,0.747700,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,frost,4,,,,,10000,0.913948,0.734700,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,frost,5,,,,,10000,1.291863,0.652700,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,fog,1,,,,,10000,0.290269,0.900700,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,fog,2,,,,,10000,0.328854,0.887200,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,fog,3,,,,,10000,0.391620,0.867000,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,fog,4,,,,,10000,0.478512,0.839800,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,fog,5,,,,,10000,0.933784,0.714100,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,brightness,1,,,,,10000,0.289271,0.902400,,,
teacher_augmix_resnet,resnet,,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,cifar10c,brightness,2,,,,,10000,0.303986,0.898400,,,
