run_name,model_name,source_model,target_model,checkpoint_path,eval_type,corruption_name,severity,attack_type,attack_norm,epsilon,steps,num_samples,loss,clean_accuracy,adversarial_accuracy,feature_path,sample_path
teacher_augmix_resnet,resnet,resnet,resnet,artifacts/checkpoints/teacher_augmix_resnet.pth,pgd,,,pgd,l2,0.25,20,10000,6.676909,0.902300,0.111100,,artifacts/robustness/teacher_augmix_resnet_pgd_l2_samples.pt
